date,planned_kwh,executed_normal_kwh,planned_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,cash_cost_yuan,emergency_kwh,unused_kwh,charge_kwh,discharge_kwh,up_kwh,down_kwh,initial_kwh,terminal_kwh,solver_runtime_s
2025-02-16,87549.7054377531,80707.8551869908,60353.96364716426,-2863.5866753547475,5512.681467794317,63003.05843960383,1241.8340886884446,2297.602908239385,22498.45930231506,18223.752034875204,0.0,6841.850250762306,6000.000000000002,5999.999999999998,0.1426043000028585
2025-02-17,87706.65294838685,79076.89008967645,59722.0354664965,-3335.424299253302,1097.2338608528999,57483.8450280961,289.23372992095915,3963.1590481796966,22205.79791974232,17986.696314991277,0.0,8629.762858710394,5999.999999999998,6000.000000000002,0.14287360000162153
2025-02-18,78219.90917162012,79173.8910263768,51916.21798178596,945.7718227215962,3690.4930214598344,56552.48282596739,801.9015189461259,3613.212173570162,22479.960991681262,18208.768403261816,953.9818547566924,0.0,6000.000000000002,5999.999999999998,0.1512897000029625
2025-02-19,78942.75169418078,78998.27100923425,52892.07271428467,121.76897144757993,2874.056999304386,55887.898685036635,774.0501839811557,2614.922103930425,22516.166873429673,18238.095167478034,148.0502425569175,92.53092750346354,5999.999999999998,6000.000000000002,0.14427730000170413
2025-02-20,82227.4225092007,78936.97275048979,55202.28596910333,-1169.7970402421147,2463.4402777108567,56495.92920657207,576.1850397316834,4211.121859469016,22678.432617995357,18369.530420576244,52.60070134903276,3343.0504600599497,6000.000000000002,5999.999999999998,0.14643290000094566
2025-02-21,36279.2261526983,36286.111834763055,15264.479288235209,7.2431437495035205,901.277034252293,16172.999466237005,301.23602068549974,7455.770172677649,18796.3981549346,15225.082505497023,6.885682064757816,0.0,5999.999999999998,5999.999999999998,0.13483220000489382
2025-02-22,37030.71762222636,36552.97994017508,15838.042097430533,-126.15112491331058,1331.1332218036491,17043.02419432087,381.6232176946593,5621.930711492385,18252.155594968524,14784.246031924506,0.0,477.7376820512817,5999.999999999998,5999.999999999998,0.14108399999531684
2025-02-23,81454.74570081139,78669.39294750476,54144.629465671795,-717.9442248436322,3251.296229645384,56677.98147047355,777.0694711765187,3516.391661787863,23148.510913474114,18750.293839914026,451.47793429396415,3236.830687600593,5999.999999999998,6000.000000000002,0.14703279999957886
2025-02-24,78383.17557404525,78263.7871719677,52327.911709069704,-49.6739588795192,1294.7424742121248,53572.98022440231,243.4742961572016,6051.844959337734,22380.962590107978,18128.579697987458,0.0,119.38840207753026,6000.000000000002,6000.000000000002,0.14577210000061314
2025-02-25,80535.17217186392,74705.2892630187,52551.67904957178,-2183.443534469669,952.9963304383607,51321.231845540475,255.61335577023792,4995.5352324643745,21810.758699953873,17666.714546962638,0.0,5829.882908845204,6000.000000000002,6000.0,0.1432604999972682
2025-02-26,73981.68221210717,75761.79526517505,48365.58354244733,1861.9168504084216,2007.6450509627612,52235.14544381852,473.69732265538187,3171.5068157567575,22363.88283547543,18114.745096735096,1780.113053067862,2.2737367544323206e-13,6000.0,6000.000000000004,0.15555729999687173
2025-02-27,75066.90869092959,74716.21091424984,48030.73040980798,161.60273142647048,1393.876973306572,49586.21011454102,332.47754527748606,3768.965510562907,22753.361836654825,18430.223087690407,276.63951488757345,627.3372915673331,6000.000000000004,6000.0,0.15106169999853591
2025-02-28,35236.76103034245,35324.43263709841,14585.340955096242,106.44942608036813,612.640770924284,15304.431152100893,190.828418999664,8867.148908596251,17660.62419737803,14305.105599876204,115.21844060108002,27.546833845115884,6000.0,6000.0,0.12900470000386122
2025-03-01,40815.87125047799,39617.59380462673,16556.547463044124,-238.9713033682819,583.4896270064849,16901.065786682328,175.57356214042647,12078.92872536166,21344.593200379804,17289.120492307644,0.0,1198.2774458512604,6000.0,6000.0,0.1396844000009878
2025-03-02,83662.63395451069,84004.72932881875,56166.95773487582,1360.903960402451,785.7944947590206,58313.65619003729,178.7832010353314,7435.8005525443605,23102.131108647634,18712.726198004584,1325.7425281915525,983.6471538834985,6000.0,6000.0,0.14901190000091447
2025-03-03,85043.45515367958,81058.33051866642,56967.70530440718,-903.1930571645371,1129.7589502586343,57194.27119750128,265.00552860197456,4899.939929133807,23190.786762111842,18784.537277310592,665.3289436715162,4650.453578684686,6000.0,6000.0,0.1477595999967889
2025-03-04,74699.31040515928,75607.17065008334,48641.38658062667,1008.3429829140291,3336.635835810533,52986.365399351234,922.1092486217115,3020.503658320883,22680.622668688615,18371.304361637776,907.8602449240484,2.2737367544323206e-13,6000.0,6000.0,0.15752920000159065
2025-03-05,78482.60606751176,74018.09800018459,50709.6147142618,-1802.017116240008,1780.3437885627725,50687.94138658456,463.9029412263237,4061.944155842471,22576.76194158833,18287.177172686545,0.0,4464.508067327173,6000.0,6000.0,0.14867149999918183
2025-03-06,73658.72435100844,73681.10684523942,46953.66650055704,249.7272084735294,1665.1790576932679,48868.57276672384,418.1180263282798,3824.421040558996,22811.31419829143,18477.164500616054,226.85629473754847,204.47380050657227,6000.0,6000.000000000004,0.15100689999962924
2025-03-07,35250.877651798684,33961.175303666656,14711.749008887027,-382.0279288963872,293.7748350079028,14623.495914998544,115.79334789814706,9915.037326909765,17050.76732274583,13811.121531424122,0.0,1289.7023481320243,6000.000000000004,6000.000000000002,0.13500740000381484
2025-03-08,32470.015344166215,32470.015344166215,13491.959134685414,0.0,953.2152257433844,14445.174360428799,315.85582593194806,10676.56823555212,16032.43904147041,12986.275623591036,0.0,0.0,6000.000000000002,6000.0,0.12868450000314624
2025-03-09,76356.43314199153,70346.40279811481,47908.57871252303,-1950.0937798338773,5005.402606613229,50963.88753930238,1034.8206923988378,3749.610440266348,22621.515790775196,18323.42779052791,66.94030772949617,6076.970651606216,6000.0,6000.000000000002,0.14635700000144425
2025-03-10,73941.49558323334,74571.7607108074,47957.363761422224,776.5910388272781,4080.821160844621,52814.77596109412,980.0603122312742,3102.324163084475,23196.975841864245,18789.550431910036,727.9334112696249,97.66828369553787,6000.000000000002,6000.000000000002,0.15652339999724063
2025-03-11,66510.5717130948,71079.61102042535,42101.999276983726,4113.811052518673,3018.976384012591,49234.786713514986,675.6790163820788,3628.125290160735,22043.399719193134,17855.153772546437,4569.039307330544,0.0,6000.000000000002,6000.000000000002,0.15293169999858947
2025-03-12,76331.40312020754,71087.64991286054,48158.680631017334,-1829.5887603608257,1257.7464241243367,47586.83829478084,354.68823984816186,4675.021462901258,22798.852665653216,18467.07065917911,0.0,5243.75320734701,6000.000000000002,6000.0,0.14005879999967874
2025-03-13,76108.56264246177,75812.58606709696,49215.04754813609,184.16125688405918,1877.2650114991307,51276.47381651928,425.6214425461533,4411.0738901927925,22534.292646229747,18252.777043446098,462.5451402747257,758.5217156395405,6000.0,5999.999999999998,0.1475596999989648
2025-03-14,32169.38389212676,32343.37799337256,12826.165044572197,168.0492207826593,523.0473000351132,13517.26156538997,169.62358774303755,13394.811437266513,16256.653476398675,13167.889315882927,173.99410124580135,0.0,5999.999999999998,6000.000000000002,0.13169789999665227
2025-03-15,31828.450822378196,32150.50229419038,12991.604276638958,304.5961597461293,1412.66760244415,14708.868038829238,438.09318446363096,8632.359685282987,15958.477070373823,12926.366427002798,322.05147181219047,0.0,6000.000000000002,6000.000000000002,0.14285670000026585
2025-03-16,73492.70747151575,72484.6721826035,46641.733357126155,-230.22054178661574,1409.8581592649045,47821.37097460445,373.428083200627,5064.908694651545,23379.708620101323,18937.563982282074,623.0373105196641,1631.0725994319275,6000.000000000002,6000.0,0.147469400002592
2025-03-17,69392.90818068416,66005.09460388779,41746.70837757284,-518.1983508898215,1835.1004386237732,43063.610465306796,432.83256487154495,4484.908791250553,21552.03654829178,17457.14960411634,348.7084576851425,3736.522034481524,6000.0,6000.0,0.14328099999329424
2025-03-18,77946.30065222323,71325.82382756501,49165.792715420146,-2369.612981356611,796.9764132586251,47593.156147322166,212.06638600881138,6199.41223596334,22171.155847072703,17958.636236128885,0.0,6620.476824658229,6000.0,6000.0,0.1433411999969394
2025-03-19,64915.348590301735,67613.34677335227,39953.49872558073,2356.5023609915256,1885.7214487212543,44195.722535293506,588.1667780309534,4430.150725065887,22662.59145430179,18356.69907798445,2697.9981830505394,0.0,6000.0,6000.0,0.15507570000045234
2025-03-20,73060.58621948324,68591.12695617057,45895.07965040094,-1602.9328515215284,4057.015736897228,48349.16253577664,965.9077043573375,3212.5659529265777,21765.825741761444,17630.31885082677,29.148029287974055,4498.607292600639,6000.0,6000.000000000002,0.14441230000011274
2025-03-21,31021.16744632238,30702.12987969516,12275.592775014116,-91.43175667744885,1184.6204443268557,13368.781462663525,357.53359594525,15986.19895897375,15999.999999999996,12960.000000000002,0.0,319.0375666272199,6000.000000000002,6000.0,0.12911300000268966
2025-03-22,32428.643922080464,32201.70340233869,13289.700414461791,-71.75054847996955,361.2093289109108,13579.159194892733,227.93907413418054,13508.442743139536,16000.000000000002,12960.0,0.0,226.94051974177154,6000.0,6000.000000000002,0.13044019999506418
2025-03-23,74767.6162895329,70103.24742474373,46155.60110107863,-1711.7570938263189,1010.8849629418701,45454.728970194185,233.69530312357972,7328.587937891705,22308.603543731257,18069.968870422315,0.0,4664.368864789166,6000.000000000002,6000.0,0.1452675000000454
2025-03-24,70769.04779437109,68082.19653798403,43503.59028970015,-285.19469430544024,861.8656523759231,44080.26124777063,285.31136524619023,6149.641544150155,22207.206714456424,17987.837438709706,510.47967750830134,3197.3309338953636,6000.0,6000.0,0.1479126999984146
2025-03-25,77740.09450307013,69330.19250043132,48340.43323162173,-2881.339680990074,1026.7387266144958,46485.832277246154,306.7499820964141,4431.501646086468,22396.40063039273,18141.084510618115,0.0,8409.902002638792,6000.0,6000.000000000002,0.14940240000214544
2025-03-26,67659.41007523864,64826.671719280785,41306.06625770682,-645.0920706988196,1135.3215098452167,41796.29569685322,316.3062507634096,5456.132660051576,21548.897070136627,17454.60662681067,352.5952930381791,3185.333648996044,6000.000000000002,5999.999999999996,0.15211419999832287
2025-03-27,71239.95524084118,66666.70747068607,43666.75248885097,-1553.0590324608456,1914.5351972488654,44028.228653638995,513.7756860144425,4346.349666894204,21669.179420033182,17552.03533022687,0.0,4573.247770155114,5999.999999999996,6000.000000000004,0.14932480000061332
2025-03-28,31667.03312402004,31667.03312402004,12531.841129448825,0.0,428.877364511913,12960.718493960738,140.5319486092995,17872.92114471947,16382.964006543181,13270.200845299978,0.0,0.0,6000.000000000004,6000.0,0.12988939999922877
2025-03-29,30538.542155094165,30852.23889331051,11947.254386192293,300.282740340062,807.4450326330617,13054.982159165418,206.67305608330065,20311.702766060484,16000.0,12960.000000000004,313.6967382163475,0.0,6000.0,6000.0,0.13234970000121393
2025-03-30,70550.15021110476,63137.60103941351,41656.89805808927,-2061.8898895244047,2929.6066817573987,42524.61485032226,692.2157293038965,4410.405898924491,21441.00615680481,17367.214987011896,0.0,7412.54917169125,6000.0,6000.0,0.1474441000027582
2025-03-31,62697.53763766505,64497.82287538976,37725.53400442944,1321.6007217921585,2343.526233416391,41390.66095963799,594.5977432258017,3999.3441603477536,21798.352499655142,17656.665524720665,1800.2852377247136,0.0,6000.0,5999.999999999996,0.1551833000012266
2025-04-01,75020.77144880497,70468.48547106111,46440.03986346239,-1354.6338197610442,1220.1484601316042,46305.55450383295,339.73991089868264,6461.2939584019605,21779.367931006193,17641.288024115012,151.27787231338436,4703.563850057235,5999.999999999996,6000.0,0.1514631999998528
2025-04-02,71126.81983815783,70307.45591544971,43385.6857004822,-248.26279008032756,2284.622768708785,45422.045679110655,515.0662589022489,6274.611052357064,21645.135378920488,17532.559656925594,21.267381574716367,840.6313042828465,6000.0,6000.000000000002,0.14989429999695858
2025-04-03,72357.962666762,66835.21271114057,44827.58753766794,-1847.3394551634499,986.5040186132276,43966.752101117716,263.62038647995473,6943.283442657303,22589.57572787659,18297.55633958004,0.0,5522.749955621437,6000.000000000002,6000.000000000002,0.14865749999444233
2025-04-04,29774.121389971137,29774.121389971137,11516.767483058713,0.0,707.8405904055486,12224.608073464262,202.37962996094825,20505.67884672768,16000.104858970559,12960.084935766155,0.0,0.0,6000.000000000002,6000.0,0.1304764999949839
2025-04-05,29529.38779900645,29560.968510385777,11678.01758838308,25.780545249647773,2325.9866898425353,14029.784823475264,753.2911041195441,15229.812556122259,16001.747763419608,12961.41568836988,31.58071137932584,0.0,6000.0,6000.000000000002,0.13807209999868064
2025-04-06,68993.17045978222,65374.62388306866,41221.32886849894,-450.0124382696566,677.4179856157245,41448.73441584501,137.07916393159076,6963.059950439152,21781.930683654937,17643.363853760497,484.5714181247478,4103.117994838307,6000.000000000002,6000.000000000002,0.14982780000354978
2025-04-07,61473.2272300216,62202.572161449876,36344.964862672765,1304.3129868656067,680.7627814355651,38330.040630973934,174.57495458282463,5232.711701582497,20535.348058509848,16633.631927392977,1249.221110065508,519.876178637234,6000.000000000002,6000.0,0.1503655999986222
2025-04-08,69844.35273504443,64494.70919260183,41652.67178579921,-1578.6759470222385,1685.6812773142672,41759.67711609124,363.17536031403347,6440.743645322939,21389.19626803299,17325.248977106723,8.693532630606569,5358.337075073209,6000.0,5999.999999999998,0.1443063999977312
2025-04-09,68090.7208116579,67961.3739594662,41239.622065282485,278.3629949277851,961.071660640725,42479.05672085099,229.18539492654298,4843.4651155471565,22172.543274625936,17959.76005244701,768.2121868229248,897.5590390146233,5999.999999999998,6000.000000000004,0.15143810000517988
2025-04-10,66454.65173561961,63965.87116493443,40459.64191022898,-887.4977347846473,1876.039701455531,41448.18387689986,410.18296773776706,5947.44679801285,20884.049656101895,16916.08022144254,169.5195838768201,2658.3001545619845,6000.000000000004,6000.0,0.15008250000391854
2025-04-11,28115.12676951186,28215.092198721846,10873.17212093304,89.98729368293829,2091.342555342497,13054.501969958475,626.8753277304281,20483.450417476422,16009.82601215359,12967.959069844403,99.96542920998824,0.0,6000.0,6000.0,0.134919499996613
2025-04-12,29726.40937788781,29032.615121771647,11875.390488229468,-196.72884324908952,388.8111700469075,12067.472815027286,140.37689503743434,17107.83146680908,16000.0,12959.999999999998,0.0,693.7942561161627,6000.0,6000.0,0.12912090000099852
2025-04-13,64117.512328371566,63395.778930931265,38307.90415561731,-74.45989797180096,1105.0325979641964,39338.476855609704,258.09088294898004,5350.81696105652,21193.12826047575,17166.43389098536,127.59247846550986,849.3258759058116,6000.0,6000.000000000004,0.14653029999317368
2025-04-14,66977.51408498138,60216.3060901875,40083.853902336785,-2340.867158323399,2157.2957312511044,39900.28247526449,544.3327242449282,4211.487965243722,21163.784469414248,17142.665420225545,0.0,6761.207994793885,6000.000000000004,6000.0000000000055,0.15154999999867869
2025-04-15,59019.15940218826,59192.61368099357,34181.87163435141,837.3276226425348,2218.5783684892385,37237.777625483184,463.97551387230385,5559.799643894032,20828.214303360604,16870.853585722092,910.6522738867761,737.1979950814598,6000.0000000000055,6000.000000000004,0.17821469999762485
2025-04-16,65258.97937770652,64133.352385035716,38687.04383537653,234.10549959388516,1175.7825403029215,40096.93187527333,301.07767832427396,4725.390767473238,20681.30182045657,16751.854474569824,504.0578268627251,1629.684819533539,6000.000000000004,6000.0,0.15596129999903496
2025-04-17,58854.56363685017,61064.54551310285,35335.50693335799,1909.0821198234307,1476.8809837683343,38721.47003694976,374.7324109620305,4645.699584337999,20659.136788036205,16733.900798309325,2759.365147568636,549.3832713159661,6000.0,5999.999999999996,0.1485975999967195
2025-04-18,28214.800988696585,28212.24086856045,10817.065517292465,-0.7478110917651575,720.759683086102,11537.077389286802,219.53613850583827,19035.197645153443,16012.958834628971,12970.496656049461,0.0,2.560120136135424,5999.999999999996,6000.000000000002,0.1316917000003741
2025-04-19,27635.79387144019,28152.947766599355,10461.05608176985,446.45968193225946,792.0189177946604,11699.53468149677,283.84562400352786,18611.285901874286,16004.35915120315,12963.530912474556,517.1538951591629,0.0,6000.000000000002,5999.999999999996,0.12807179999435903
2025-04-20,60495.43663358204,60422.25422068332,35969.837828852105,248.6907798623738,1208.4493303494169,37426.977939063894,325.7682170218286,4767.459108711389,21172.72866137063,17149.91021571021,281.2328763660115,354.4152892647346,5999.999999999996,6000.000000000002,0.1500930000001972
2025-04-21,64267.00839087062,55460.54605409944,37127.28171000426,-2142.7604174261314,2673.2717276993,37657.79302027743,785.6495715530324,3990.2024900147803,19679.38290686503,15940.30015456067,0.0,8806.462336771176,6000.000000000002,6000.000000000002,0.1448742000029597
2025-04-22,57647.24742288914,59424.75639352205,34368.65459378758,1523.9377629534804,2096.475800657999,37989.06815739906,543.3605940703119,4046.6784103045047,19834.259266427332,16065.750005806141,1777.508970632918,0.0,6000.000000000002,6000.0,0.1576041000043915
2025-04-23,55985.24902630881,58885.70283501844,33444.23657414923,2393.589258147705,2021.8772956227367,37859.70312791967,564.3070337453698,4206.344429373228,20230.256435389034,16386.507712665116,2900.4538087096216,0.0,6000.0,6000.000000000002,0.15647769999486627
2025-04-24,58019.40261111931,56492.703083234606,34256.05786924866,235.3195495247623,1886.163969281539,36377.54138805496,587.0241552211917,6208.373602837781,19901.299661147495,16120.052725529473,538.4402481824495,2065.1397760671452,6000.000000000002,6000.0,0.14176509999742848
2025-04-25,27510.340705542836,27027.86123957227,10454.085368738823,-143.2392803621325,653.6391639449971,10964.485252321687,202.18757671472957,22189.691166287,15999.999999999996,12960.0,0.0,482.4794659705646,6000.0,6000.0,0.13011940000069444
2025-04-26,27544.33726477476,27608.505711508205,10841.622876972608,57.02670318740413,767.5387353054306,11666.188315465442,232.67893709352472,24727.615330244196,16017.766763285254,12974.391078261051,64.16844673344505,0.0,6000.0,6000.0,0.1290097999990394
2025-04-27,57688.70861108125,58342.243683237975,33807.69830228307,1087.9969286810408,2175.1514736890667,37070.84670465317,550.5648186895816,6540.952862007603,19886.233982034868,16107.849525448244,964.804659679544,311.269587522824,6000.0,6000.0,0.16414259999874048
2025-04-28,68650.8569493789,66217.64840734657,41127.21302290932,-761.1353049709892,1049.2626393211888,41415.34035725953,276.56788453658197,5826.443660034198,21293.71218516989,17247.906869987608,3.147092508957712,2436.355634541288,6000.0,6000.000000000002,0.16835680000440334
2025-04-29,59151.531619399095,56919.707906870644,34371.85226007053,107.52535616110436,592.608540955111,35071.986157186744,124.63236030902046,6040.438775585668,18793.09355224914,15222.40577732181,587.7951219102979,2819.618834438743,6000.000000000002,5999.999999999998,0.15546969999923022
2025-04-30,55984.92350139939,54577.82655168326,33104.16395045986,-270.4950991673408,4073.8682440789885,36907.5370953715,1122.6528212839141,3981.7541755655784,18220.372442464544,14758.50167839628,295.6764303486561,1702.7733800647754,5999.999999999998,5999.999999999998,0.15863690000333008
2025-05-01,58993.51346918217,57540.498107513195,35836.83438747704,422.66964870839496,11429.953459295246,47689.45749548069,2397.6948204320593,5103.406097696845,20123.200159202115,16299.792128953712,879.9557668586876,2332.9711285276644,5999.999999999998,5999.999999999998,0.14446920000045793
2025-05-02,29400.157988716077,29225.54290384444,12108.950701830046,-55.2982648572655,5695.242934490578,17748.89537146336,1431.799851401359,13168.68933857913,16833.333333333336,13635.0,0.0,174.61508487163707,5999.999999999998,6000.0,0.13021589999334537
2025-05-03,29217.613468340307,29189.934761424352,12010.167921827604,-8.587385160209507,4887.250902526859,16888.831439194255,1083.44239217031,18207.872170261333,16833.333333333332,13635.000000000004,0.0,27.678706915955146,6000.0,5999.999999999998,0.1337115999958769
2025-05-04,65388.90941311085,57098.31836530092,40476.435291170346,-2295.1804024035287,5034.939177561873,43216.19406632869,1585.7661882657894,3448.403160511777,18426.389788008368,14925.375728286777,0.0,8290.59104780994,5999.999999999998,5999.999999999998,0.14769850000084261
2025-05-05,66956.39008636665,63975.52697756432,42005.569342867784,-1120.0205785454307,1951.5085137233873,42837.057278045744,507.82145037420173,5530.033638015639,20416.805434025482,16539.4974441026,0.0,2980.863108802324,5999.999999999998,5997.905508286711,0.14238429999386426
2025-05-06,58645.90571394967,59702.286879496925,36807.35808946286,1622.8012143995034,3418.384157449134,41848.54346131149,879.234822977158,3997.758066328054,19545.690891996623,15832.00962251726,1867.6878218406982,811.3066562934438,5997.905508286711,5997.905508286711,0.1513020000020333
2025-05-07,62174.419627738745,63100.0316428184,38924.88820620401,633.1043504378104,2287.1503194571815,41845.142876098995,468.6297508298185,4498.673114217507,21053.985720467113,17051.843391036404,925.6120150796615,0.0,5997.905508286711,5999.999999999996,0.14647779999722843
2025-05-08,68849.52263453249,65380.78321391897,42065.10697948854,-905.8488277573232,2554.6716238901968,43713.929775621415,545.3343603544422,6299.117853196986,20012.486124307296,16211.998803230865,30.478013176924662,3499.217433790446,5999.999999999996,5997.905508286709,0.14416099999652943
2025-05-09,32405.4825824581,32463.297750817525,14283.480163376998,149.05314539476421,379.46812557910323,14812.001434350866,174.52410767048406,20938.212674184615,16833.359430323293,13633.136096019904,150.40492071771237,92.58975235828981,5997.905508286709,6000.000000000002,0.12828540000555222
2025-05-10,30728.091129223456,31081.984970944664,13665.386316747346,305.7812516387296,967.1870350301701,14938.354603416246,370.9182027472689,16132.971276501601,16836.24533608948,13637.35872223248,353.893841721207,0.0,6000.000000000002,6000.0,0.13619830000243383
2025-05-11,66828.71061718052,63505.34503592836,40730.33798147047,-528.1774045322876,2159.0087941042534,42361.16937104243,465.62383310650614,4693.52864455543,19965.058637611044,16171.697496464945,282.1406928093894,3605.506274061553,6000.0,6000.000000000002,0.14081329999680747
2025-05-12,59578.952977822875,60822.62343684032,37297.146460768214,1689.4003285259544,1041.4166878975893,40027.963477191755,306.04923343959734,5796.070857551886,17902.13989155103,14500.733312156335,1985.6968253353507,742.0263663179136,6000.000000000002,6000.0,0.15140269999756129
2025-05-13,68866.98626316169,62444.00565161095,41625.91674445939,-1469.7777923282874,1566.4489302457891,41722.587882376894,343.75606460448427,5997.239855020154,19279.969142476715,15618.660047948102,397.3515389890091,6820.332150539742,6000.0,5997.905508286711,0.14728349999859347
2025-05-14,66615.57897499617,62739.37617894565,40704.6388761924,-1173.6274509032805,1092.4457084786065,40623.457133767726,293.5708660085221,6268.53174730155,19738.244812206798,15987.978297887508,93.54440146077798,3969.7471975113035,5997.905508286711,5997.905508286711,0.14434110000001965
2025-05-15,65243.545143023206,62749.87089383928,41141.03801911576,-728.7511923799615,710.7731760413175,41123.060002777114,215.1181982887872,6399.704890185206,19996.24314430497,16196.01722569544,449.9394808896079,2943.613730073527,5997.905508286711,5998.949642944033,0.13815120000072056
2025-05-16,30018.04850725562,29548.30463253781,12848.72017910955,-126.36620706346082,511.6840820522359,13234.038054098326,222.49080332704938,23856.01024784783,16833.333333333332,13634.05467864963,21.422408378005436,491.1662830958112,5998.949642944033,6000.0,0.11789070000304491
2025-05-17,30165.529888360543,29914.73771003048,13157.293870974918,-76.30077083596275,1418.45330808114,14499.446408220096,377.6617933067157,16645.26708667053,16833.33333333333,13634.999999999996,0.0,250.792178330061,6000.0,5999.999999999998,0.12394530000528903
2025-05-18,69982.53758184542,65423.883844651784,42619.60164103476,-1330.9926767446773,756.9341809990974,42045.54314528918,290.12730115688464,8238.64404398255,20000.75959566574,16201.560593839618,0.0,4558.653737193639,5999.999999999998,5998.94964294403,0.13911629999711295
2025-05-19,63362.00831570611,58977.85057591945,37602.499783968866,-487.81425859965765,1293.4053688493882,38408.09089421859,217.13952391872772,8107.562943331162,18801.10845530007,15228.897848793053,334.65092766549697,4718.808667452157,5998.94964294403,5998.949642944031,0.13809269999910612
2025-05-20,63054.97676202786,63727.61473108377,38178.35910063682,748.6616953604337,1246.0060837283413,40173.02687972559,281.7952214706224,5735.304375673702,19719.53031691585,15972.81955670184,732.6495672765082,60.01159822060731,5998.949642944031,5998.949642944031,0.14413230000354815
2025-05-21,58640.967840489495,60492.53440086103,36426.918309116685,2027.6489460227094,1056.5543025766751,39511.12155771607,328.5887869850055,5861.635410512474,18930.907863159104,15334.035369158872,2571.8670866156203,720.3005262440818,5998.949642944031,5998.949642944033,0.14394260000335635
